tiempo,valor
56000.0,503.0
56001.0,505.0
56002.0,505.0
56003.0,501.0
56004.0,513.0
56005.0,508.0
56006.0,505.0
56007.0,506.0
56008.0,505.0
56009.0,513.0
56010.0,516.0
56011.0,513.0
56012.0,512.0
56013.0,512.0
56014.0,507.0
56015.0,516.0
56016.0,513.0
56017.0,502.0
56018.0,500.0
56019.0,507.0
56020.0,504.0
56021.0,506.0
56022.0,501.0
56023.0,509.0
56024.0,506.0
56025.0,516.0
56026.0,504.0
56027.0,504.0
56028.0,511.0
56029.0,512.0
56030.0,507.0
56031.0,511.0
56032.0,510.0
56033.0,503.0
56034.0,505.0
56035.00000000001,513.0
56036.0,514.0
56037.0,503.0
56038.00000000001,501.0
56039.0,507.0
56040.0,510.0
56041.00000000001,514.0
56042.0,508.0
56043.0,516.0
56044.00000000001,506.0
56045.0,516.0
56046.0,506.0
56047.00000000001,513.0
56048.0,516.0
56049.0,504.0
56050.00000000001,505.0
56051.0,512.0
56052.0,507.0
56053.00000000001,502.0
56054.0,502.0
56055.0,509.0
56056.00000000001,509.0
56057.0,514.0
56058.0,504.0
56059.00000000001,512.0
56060.0,511.0
56061.0,518.0
56062.00000000001,514.0
56063.0,508.0
56064.0,508.0
56065.0,510.0
56066.0,508.0
56067.0,508.0
56068.0,506.0
56069.0,510.0
56070.0,513.0
56071.0,505.0
56072.0,512.0
56073.0,498.0
56074.0,508.0
56075.0,501.0
56076.0,513.0
56077.0,514.0
56078.0,511.0
56079.0,508.0
56080.0,509.0
56081.0,511.0
56082.0,511.0
56083.0,516.0
56084.0,500.0
56085.0,505.0
56086.0,507.0
56087.0,507.0
56088.0,505.0
56089.0,499.0
56090.0,513.0
56091.0,511.0
56092.0,513.0
56093.0,511.0
56094.0,510.0
56095.0,509.0
56096.0,511.0
56097.0,510.0
56098.0,509.0
56099.00000000001,507.0
56100.0,509.0
56101.0,505.0
56102.00000000001,510.0
56103.0,503.0
56104.0,505.0
56105.00000000001,507.0
56106.0,506.0
56107.0,510.0
56108.00000000001,507.0
56109.0,510.0
56110.0,511.0
56111.00000000001,514.0
56112.0,509.0
56113.0,516.0
56114.00000000001,510.0
56115.0,509.0
56116.0,511.0
56117.00000000001,509.0
56118.0,501.0
56119.0,508.0
56120.00000000001,509.0
56121.0,509.0
56122.0,505.0
56123.00000000001,512.0
56124.0,507.0
56125.0,512.0
56126.0,512.0
56127.0,508.0
56128.0,508.0
56129.0,518.0
56130.0,511.0
56131.0,501.0
56132.0,513.0
56133.0,511.0
56134.0,509.0
56135.0,508.0
56136.0,499.0
56137.0,505.0
56138.0,502.0
56139.0,512.0
56140.0,513.0
56141.0,506.0
56142.0,507.0
56143.0,520.0
56144.0,517.0
56145.0,508.0
56146.0,514.0
56147.0,506.0
56148.0,512.0
56149.0,515.0
56150.0,502.0
56151.0,505.0
56152.0,506.0
56153.0,494.0
56154.0,509.0
56155.0,507.0
56156.0,505.0
56157.0,511.0
56158.0,509.0
56159.0,511.0
56160.00000000001,507.0
56161.0,509.0
56162.0,510.0
56163.00000000001,512.0
56164.0,512.0
56165.0,510.0
56166.00000000001,507.0
56167.0,506.0
56168.0,507.0
56169.00000000001,511.0
