# OpenSignals Text File Format. Version 1
# {"98:D3:61:FD:78:31": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:61:FD:78:31", "device connection": "BTH98:D3:61:FD:78:31", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-25", "time": "12:2:18.532", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "EEGBITREV", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	498	511	0	509	38	0	
1	0	0	0	0	509	509	0	500	38	0	
2	0	0	0	0	505	509	0	492	38	0	
3	0	0	0	0	511	511	0	481	38	0	
4	0	0	0	0	508	510	0	467	38	0	
5	0	0	0	0	508	508	0	453	38	0	
6	0	0	0	0	511	507	0	446	38	0	
7	0	0	0	0	521	507	0	448	38	0	
8	0	0	0	0	515	509	0	454	38	0	
9	0	0	0	0	518	511	0	461	38	0	
10	0	0	0	0	513	512	0	472	38	0	
11	0	0	0	0	504	510	0	483	38	0	
12	0	0	0	0	506	509	0	493	38	0	
13	0	0	0	0	509	508	0	500	38	0	
14	0	0	0	0	504	509	0	505	38	0	
15	0	0	0	0	503	508	0	507	38	0	
0	0	0	0	0	506	506	0	505	38	0	
1	0	0	0	0	512	506	0	504	38	0	
2	0	0	0	0	497	507	0	507	38	0	
3	0	0	0	0	508	507	0	503	38	0	
4	0	0	0	0	514	510	0	492	38	0	
5	0	0	0	0	506	509	0	476	38	0	
6	0	0	0	0	510	508	0	458	38	0	
7	0	0	0	0	510	507	0	451	38	0	
8	0	0	0	0	512	507	0	451	38	0	
9	0	0	0	0	513	506	0	455	38	0	
10	0	0	0	0	516	507	0	454	38	0	
11	0	0	0	0	510	508	0	454	38	0	
12	0	0	0	0	512	508	0	454	38	0	
13	0	0	0	0	516	511	0	456	38	0	
14	0	0	0	0	510	512	0	457	38	0	
15	0	0	0	0	507	511	0	459	38	0	
0	0	0	0	0	504	511	0	466	38	0	
1	0	0	0	0	506	511	0	475	38	0	
2	0	0	0	0	505	509	0	489	38	0	
3	0	0	0	0	506	508	0	496	38	0	
4	0	0	0	0	508	508	0	494	38	0	
5	0	0	0	0	511	508	0	492	38	0	
6	0	0	0	0	511	508	0	492	38	0	
7	0	0	0	0	507	506	0	492	38	0	
8	0	0	0	0	510	506	0	491	38	0	
9	0	0	0	0	513	508	0	488	38	0	
10	0	0	0	0	510	508	0	490	38	0	
11	0	0	0	0	515	509	0	492	38	0	
12	0	0	0	0	516	511	0	506	38	0	
13	0	0	0	0	509	511	0	520	38	0	
14	0	0	0	0	512	512	0	526	38	0	
15	0	0	0	0	506	512	0	531	38	0	
0	0	0	0	0	503	512	0	534	38	0	
1	0	0	0	0	499	511	0	534	38	0	
2	0	0	0	0	499	510	0	536	38	0	
3	0	0	0	0	509	509	0	539	38	0	
4	0	0	0	0	508	508	0	536	38	0	
5	0	0	0	0	504	509	0	529	38	0	
6	0	0	0	0	499	508	0	519	38	0	
7	0	0	0	0	506	507	0	506	38	0	
8	0	0	0	0	522	507	0	497	38	0	
9	0	0	0	0	512	507	0	493	38	0	
10	0	0	0	0	519	507	0	488	38	0	
11	0	0	0	0	513	508	0	487	38	0	
12	0	0	0	0	514	507	0	486	38	0	
13	0	0	0	0	508	508	0	499	38	0	
14	0	0	0	0	513	509	0	514	38	0	
15	0	0	0	0	508	510	0	528	38	0	
0	0	0	0	0	504	511	0	545	38	0	
1	0	0	0	0	509	510	0	556	38	0	
2	0	0	0	0	501	510	0	564	38	0	
3	0	0	0	0	509	510	0	555	38	1	
4	0	0	0	0	503	511	0	536	38	0	
5	0	0	0	0	506	510	0	510	38	0	
6	0	0	0	0	512	509	0	485	38	0	
7	0	0	0	0	505	508	0	472	38	0	
8	0	0	0	0	505	510	0	463	38	0	
9	0	0	0	0	512	510	0	456	38	0	
10	0	0	0	0	513	508	0	461	38	0	
11	0	0	0	0	512	507	0	472	38	0	
12	0	0	0	0	511	506	0	489	38	0	
13	0	0	0	0	515	507	0	511	38	0	
14	0	0	0	0	504	509	0	531	38	0	
15	0	0	0	0	514	510	0	548	38	0	
0	0	0	0	0	505	508	0	568	38	0	
1	0	0	0	0	512	509	0	590	38	0	
2	0	0	0	0	503	508	0	606	38	0	
3	0	0	0	0	511	508	0	608	38	0	
4	0	0	0	0	506	508	0	600	38	0	
5	0	0	0	0	496	507	0	586	38	0	
6	0	0	0	0	507	506	0	572	38	0	
7	0	0	0	0	511	506	0	555	38	0	
8	0	0	0	0	508	505	0	533	38	0	
9	0	0	0	0	511	507	0	516	38	0	
10	0	0	0	0	521	508	0	499	38	0	
11	0	0	0	0	519	508	0	488	38	0	
12	0	0	0	0	508	508	0	482	38	0	
13	0	0	0	0	518	508	0	480	38	0	
14	0	0	0	0	504	507	0	480	38	0	
15	0	0	0	0	513	507	0	485	38	0	
0	0	0	0	0	507	507	0	503	38	0	
1	0	0	0	0	510	507	0	518	38	0	
2	0	0	0	0	504	506	0	527	38	0	
3	0	0	0	0	504	505	0	535	38	0	
4	0	0	0	0	500	505	0	543	38	0	
5	0	0	0	0	505	506	0	553	38	0	
6	0	0	0	0	507	505	0	552	38	0	
7	0	0	0	0	506	506	0	550	38	0	
8	0	0	0	0	511	507	0	545	38	0	
9	0	0	0	0	510	507	0	533	38	0	
10	0	0	0	0	512	508	0	515	38	0	
11	0	0	0	0	513	509	0	501	38	0	
12	0	0	0	0	514	508	0	492	38	0	
13	0	0	0	0	512	506	0	487	38	0	
14	0	0	0	0	507	508	0	480	38	0	
15	0	0	0	0	509	509	0	489	38	0	
0	0	0	0	0	512	508	0	488	38	0	
1	0	0	0	0	512	508	0	500	38	0	
2	0	0	0	0	505	508	0	516	38	0	
3	0	0	0	0	504	508	0	531	38	0	
4	0	0	0	0	506	508	0	539	38	0	
5	0	0	0	0	510	507	0	540	38	0	
6	0	0	0	0	500	507	0	536	38	0	
7	0	0	0	0	501	508	0	524	38	0	
8	0	0	0	0	510	510	0	508	38	0	
9	0	0	0	0	505	510	0	493	38	0	
10	0	0	0	0	510	508	0	479	38	0	
11	0	0	0	0	510	507	0	475	38	0	
12	0	0	0	0	518	506	0	477	38	0	
13	0	0	0	0	510	506	0	481	38	0	
14	0	0	0	0	512	505	0	495	38	0	
15	0	0	0	0	512	505	0	510	38	0	
0	0	0	0	0	514	506	0	522	38	0	
1	0	0	0	0	517	506	0	537	38	0	
2	0	0	0	0	511	507	0	553	38	0	
3	0	0	0	0	508	506	0	561	38	0	
4	0	0	0	0	502	505	0	569	38	0	
5	0	0	0	0	507	506	0	581	38	0	
6	0	0	0	0	504	507	0	592	38	0	
7	0	0	0	0	504	508	0	596	38	0	
8	0	0	0	0	507	508	0	595	38	0	
9	0	0	0	0	506	508	0	595	38	0	
10	0	0	0	0	503	507	0	593	38	0	
11	0	0	0	0	512	507	0	589	38	0	
12	0	0	0	0	517	508	0	589	38	0	
13	0	0	0	0	512	507	0	594	38	0	
14	0	0	0	0	507	506	0	603	38	0	
15	0	0	0	0	513	506	0	613	38	0	
0	0	0	0	0	513	507	0	623	38	0	
1	0	0	0	0	508	507	0	628	38	0	
2	0	0	0	0	509	506	0	631	38	0	
3	0	0	0	0	508	507	0	633	38	0	
4	0	0	0	0	508	507	0	629	38	0	
5	0	0	0	0	506	509	0	622	38	0	
6	0	0	0	0	506	508	0	621	38	0	
7	0	0	0	0	501	507	0	617	38	0	
8	0	0	0	0	505	507	0	608	38	0	
9	0	0	0	0	517	507	0	598	38	0	
10	0	0	0	0	507	507	0	593	38	0	
11	0	0	0	0	505	508	0	587	38	0	
12	0	0	0	0	505	508	0	580	38	0	
13	0	0	0	0	516	509	0	579	38	0	
14	0	0	0	0	514	508	0	580	38	0	
15	0	0	0	0	511	508	0	585	38	0	
0	0	0	0	0	511	509	0	592	38	0	
1	0	0	0	0	509	509	0	600	38	0	
2	0	0	0	0	510	510	0	606	38	0	
3	0	0	0	0	519	510	0	608	38	0	
4	0	0	0	0	511	511	0	608	38	0	
5	0	0	0	0	502	510	0	603	38	0	
6	0	0	0	0	502	507	0	596	38	0	
7	0	0	0	0	499	508	0	586	38	0	
8	0	0	0	0	495	507	0	575	38	0	
9	0	0	0	0	505	506	0	561	38	0	
10	0	0	0	0	511	509	0	540	38	0	
11	0	0	0	0	508	508	0	536	38	0	
12	0	0	0	0	505	507	0	523	38	0	
13	0	0	0	0	508	505	0	518	38	0	
14	0	0	0	0	513	504	0	511	38	0	
15	0	0	0	0	510	504	0	510	38	0	
0	0	0	0	0	512	504	0	515	38	0	
1	0	0	0	0	512	505	0	524	38	0	
2	0	0	0	0	517	506	0	531	38	0	
3	0	0	0	0	524	508	0	534	38	0	
4	0	0	0	0	509	508	0	533	38	0	
5	0	0	0	0	501	508	0	534	38	0	
6	0	0	0	0	506	507	0	538	38	0	
7	0	0	0	0	509	508	0	545	38	0	
8	0	0	0	0	505	508	0	548	38	0	
9	0	0	0	0	500	508	0	551	38	0	
10	0	0	0	0	504	508	0	553	38	0	
11	0	0	0	0	510	508	0	549	38	0	
12	0	0	0	0	507	506	0	542	38	0	
13	0	0	0	0	516	508	0	533	38	0	
14	0	0	0	0	514	508	0	521	38	0	
15	0	0	0	0	509	509	0	522	38	0	
0	0	0	0	0	514	510	0	511	38	0	
1	0	0	0	0	514	512	0	515	38	0	
2	0	0	0	0	506	513	0	523	38	0	
3	0	0	0	0	511	512	0	532	38	0	
4	0	0	0	0	509	510	0	544	38	0	
5	0	0	0	0	509	509	0	555	38	0	
6	0	0	0	0	507	512	0	564	38	0	
7	0	0	0	0	501	513	0	572	38	0	
8	0	0	0	0	510	512	0	576	38	0	
9	0	0	0	0	503	511	0	575	38	0	
