# OpenSignals Text File Format. Version 1
# {"98:D3:61:FD:78:31": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:61:FD:78:31", "device connection": "BTH98:D3:61:FD:78:31", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-25", "time": "12:6:47.913", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "EEGBITREV", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	484	514	0	657	38	0	
1	0	0	0	0	514	512	0	675	38	0	
2	0	0	0	0	512	511	0	670	38	0	
3	0	0	0	0	500	511	0	650	38	0	
4	0	0	0	0	498	512	0	632	38	0	
5	0	0	0	0	511	512	0	619	38	0	
6	0	0	0	0	505	512	0	599	38	0	
7	0	0	0	0	526	515	0	577	38	0	
8	0	0	0	0	515	517	0	563	38	0	
9	0	0	0	0	507	520	0	565	38	0	
10	0	0	0	0	505	522	0	594	38	0	
11	0	0	0	0	524	523	0	622	38	0	
12	0	0	0	0	515	521	0	647	38	0	
13	0	0	0	0	518	517	0	662	38	0	
14	0	0	0	0	517	515	0	657	38	0	
15	0	0	0	0	507	513	0	640	38	0	
0	0	0	0	0	507	514	0	624	38	0	
1	0	0	0	0	507	513	0	649	38	0	
2	0	0	0	0	499	515	0	672	38	0	
3	0	0	0	0	498	515	0	678	38	0	
4	0	0	0	0	519	511	0	679	38	0	
5	0	0	0	0	518	510	0	673	38	0	
6	0	0	0	0	511	510	0	655	38	0	
7	0	0	0	0	506	509	0	635	38	0	
8	0	0	0	0	512	509	0	606	38	0	
9	0	0	0	0	506	511	0	592	38	0	
10	0	0	0	0	503	512	0	603	38	0	
11	0	0	0	0	516	510	0	623	38	0	
12	0	0	0	0	495	510	0	641	38	0	
13	0	0	0	0	506	509	0	661	38	0	
14	0	0	0	0	529	510	0	679	38	0	
15	0	0	0	0	500	512	0	691	38	0	
0	0	0	0	0	485	514	0	687	38	0	
1	0	0	0	0	506	513	0	683	38	0	
2	0	0	0	0	519	515	0	686	38	0	
3	0	0	0	0	539	516	0	677	38	0	
4	0	0	0	0	524	515	0	670	38	0	
5	0	0	0	0	515	516	0	669	38	0	
6	0	0	0	0	498	517	0	667	38	0	
7	0	0	0	0	504	519	0	658	38	0	
8	0	0	0	0	505	517	0	665	38	0	
9	0	0	0	0	510	517	0	684	38	0	
10	0	0	0	0	501	515	0	689	38	0	
11	0	0	0	0	500	515	0	687	38	0	
12	0	0	0	0	510	516	0	687	38	0	
13	0	0	0	0	511	518	0	694	38	0	
14	0	0	0	0	500	518	0	691	38	0	
15	0	0	0	0	511	520	0	681	38	0	
0	0	0	0	0	515	523	0	663	38	0	
