# OpenSignals Text File Format. Version 1
# {"98:D3:61:FD:78:31": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:61:FD:78:31", "device connection": "BTH98:D3:61:FD:78:31", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-25", "time": "12:5:7.739", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "EEGBITREV", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	512	508	0	684	38	0	
1	0	0	0	0	519	509	0	698	38	0	
2	0	0	0	0	514	508	0	711	38	0	
3	0	0	0	0	514	506	0	726	39	0	
4	0	0	0	0	511	507	0	739	38	0	
5	0	0	0	0	506	506	0	743	38	0	
6	0	0	0	0	504	507	0	745	38	0	
7	0	0	0	0	499	506	0	731	38	0	
8	0	0	0	0	507	504	0	726	38	0	
9	0	0	0	0	507	504	0	718	38	0	
10	0	0	0	0	499	505	0	699	38	0	
11	0	0	0	0	509	505	0	667	39	0	
12	0	0	0	0	509	505	0	632	38	0	
13	0	0	0	0	516	506	0	589	38	0	
14	0	0	0	0	510	505	0	563	38	0	
15	0	0	0	0	515	505	0	552	38	0	
0	0	0	0	0	510	505	0	547	38	0	
1	0	0	0	0	508	505	0	555	38	0	
2	0	0	0	0	510	505	0	589	38	0	
3	0	0	0	0	509	505	0	614	39	0	
4	0	0	0	0	514	505	0	636	38	0	
5	0	0	0	0	512	506	0	643	38	0	
6	0	0	0	0	502	506	0	644	38	0	
7	0	0	0	0	504	504	0	644	38	0	
8	0	0	0	0	504	505	0	643	38	0	
9	0	0	0	0	506	504	0	648	38	0	
10	0	0	0	0	508	506	0	660	38	0	
11	0	0	0	0	514	506	0	672	39	0	
12	0	0	0	0	513	505	0	681	38	0	
13	0	0	0	0	517	505	0	695	38	0	
14	0	0	0	0	512	508	0	715	38	0	
15	0	0	0	0	513	507	0	729	38	0	
0	0	0	0	0	506	508	0	739	38	0	
1	0	0	0	0	515	510	0	745	38	0	
2	0	0	0	0	520	510	0	747	38	0	
3	0	0	0	0	510	509	0	735	39	0	
4	0	0	0	0	510	509	0	708	38	0	
5	0	0	0	0	511	509	0	680	38	0	
6	0	0	0	0	507	510	0	657	38	0	
7	0	0	0	0	505	512	0	637	38	0	
8	0	0	0	0	503	510	0	612	38	0	
9	0	0	0	0	504	509	0	600	38	0	
