timestamp,valores
0.0,-1635.483870967742
1.0000354622504344,-1635.483870967742
2.0000709245008688,-1635.483870967742
3.000106386751303,-1635.483870967742
4.0001418490017375,-1635.483870967742
5.0001773112521715,-1635.483870967742
6.000212773502606,-1635.483870967742
7.000248235753041,-1635.483870967742
8.000283698003475,-1635.483870967742
9.000319160253909,-1635.483870967742
10.000354622504343,-1635.483870967742
11.000390084754779,-1635.483870967742
12.000425547005213,-1635.483870967742
13.000461009255647,-1635.483870967742
14.000496471506082,-1635.483870967742
15.000531933756516,-1635.483870967742
16.00056739600695,-1635.483870967742
17.000602858257384,-1635.483870967742
18.000638320507818,-1635.483870967742
19.000673782758252,-1635.483870967742
20.000709245008686,-1635.483870967742
21.000744707259123,-1635.483870967742
22.000780169509557,-1635.483870967742
23.00081563175999,-1635.483870967742
24.000851094010425,-1635.483870967742
25.00088655626086,-1635.483870967742
26.000922018511293,-1635.483870967742
27.000957480761727,-1635.483870967742
28.000992943012164,-1635.483870967742
29.0010284052626,-1635.483870967742
30.001063867513032,-1635.483870967742
31.001099329763466,-1635.483870967742
32.0011347920139,-1635.483870967742
33.00117025426434,-1635.483870967742
34.00120571651477,-1635.483870967742
35.001241178765206,-1635.483870967742
36.001276641015636,-1635.483870967742
37.00131210326607,-1635.483870967742
38.001347565516504,-1635.483870967742
39.00138302776694,-1635.483870967742
40.00141849001737,-1635.483870967742
41.00145395226781,-1635.483870967742
42.00148941451825,-1635.483870967742
43.00152487676868,-1635.483870967742
44.001560339019115,-1635.483870967742
45.001595801269545,-1635.483870967742
46.00163126351998,-1635.483870967742
47.00166672577041,-1635.483870967742
48.00170218802085,-1635.483870967742
49.00173765027129,-1635.483870967742
50.00177311252172,-1635.483870967742
51.001808574772156,-1635.483870967742
52.001844037022586,-1635.483870967742
53.001879499273024,-1635.483870967742
54.001914961523454,-1635.483870967742
55.00195042377389,-1635.483870967742
56.00198588602433,-1635.483870967742
57.00202134827476,-1635.483870967742
58.0020568105252,-1635.483870967742
59.00209227277563,-1635.483870967742
60.002127735026065,-1635.483870967742
61.002163197276495,-1635.483870967742
62.00219865952693,-1635.483870967742
63.00223412177736,-1635.483870967742
