tiempo,valor
38000.0,507.0
38001.0,503.0
38002.0,501.0
38003.0,511.0
38004.0,499.0
38005.0,500.0
38006.0,504.0
38007.0,508.0
38008.0,506.0
38009.0,513.0
38010.0,512.0
38011.0,519.0
38012.0,517.0
38013.0,518.0
38014.0,503.0
38015.0,506.0
38016.0,517.0
38017.0,515.0
38018.0,502.0
38019.0,502.0
38020.0,505.0
38021.0,497.0
38022.0,500.0
38023.0,515.0
38024.0,515.0
38025.0,514.0
38026.0,504.0
38027.0,514.0
38028.0,517.0
38029.0,515.0
38030.0,514.0
38031.0,516.0
38032.0,510.0
38033.0,507.0
38034.0,503.0
38035.00000000001,504.0
38036.0,507.0
38037.0,502.0
38038.00000000001,502.0
38039.0,502.0
38040.0,515.0
38041.00000000001,505.0
38042.0,508.0
38043.0,517.0
38044.00000000001,512.0
38045.0,517.0
38046.0,512.0
38047.00000000001,517.0
38048.0,508.0
38049.0,510.0
38050.00000000001,512.0
38051.0,504.0
38052.0,503.0
38053.0,502.0
38054.0,509.0
38055.0,505.0
38056.0,505.0
38057.0,511.0
38058.0,509.0
38059.0,509.0
38060.0,517.0
38061.0,515.0
38062.0,516.0
38063.0,515.0
38064.0,514.0
38065.0,505.0
38066.0,509.0
38067.0,505.0
38068.0,502.0
38069.0,503.0
38070.0,503.0
38071.0,498.0
38072.0,499.0
38073.0,510.0
38074.0,510.0
38075.0,514.0
38076.0,515.0
38077.0,516.0
38078.0,506.0
38079.0,512.0
38080.0,510.0
38081.0,510.0
38082.0,511.0
38083.0,511.0
38084.0,513.0
38085.0,499.0
38086.0,499.0
38087.0,507.0
38088.0,498.0
38089.0,507.0
38090.0,510.0
38091.0,510.0
38092.0,513.0
38093.0,512.0
38094.0,515.0
38095.0,510.0
38096.0,514.0
38097.0,508.0
38098.0,506.0
38099.00000000001,517.0
38100.0,518.0
38101.0,499.0
38102.00000000001,506.0
38103.0,500.0
38104.0,504.0
38105.00000000001,507.0
38106.0,497.0
38107.0,507.0
38108.00000000001,515.0
38109.0,514.0
38110.0,512.0
38111.00000000001,515.0
38112.0,513.0
38113.0,519.0
38114.00000000001,520.0
38115.0,510.0
38116.0,505.0
38117.0,513.0
38118.0,494.0
38119.0,500.0
38120.0,500.0
38121.0,496.0
38122.0,502.0
38123.0,506.0
38124.0,515.0
38125.0,509.0
38126.0,509.0
38127.0,520.0
38128.0,512.0
38129.0,514.0
38130.0,523.0
38131.0,518.0
38132.0,507.0
38133.0,507.0
38134.0,508.0
38135.0,496.0
38136.0,500.0
38137.0,505.0
38138.0,497.0
38139.0,503.0
38140.0,507.0
38141.0,514.0
38142.0,515.0
38143.0,518.0
38144.0,513.0
38145.0,507.0
38146.0,514.0
38147.0,509.0
38148.0,509.0
38149.0,513.0
38150.0,515.0
38151.0,506.0
38152.0,501.0
38153.0,500.0
38154.0,506.0
38155.0,501.0
38156.0,507.0
38157.0,510.0
38158.0,510.0
38159.0,512.0
38160.00000000001,503.0
38161.0,510.0
38162.0,512.0
38163.00000000001,519.0
38164.0,505.0
38165.0,511.0
38166.00000000001,515.0
38167.0,505.0
38168.0,504.0
38169.00000000001,502.0
38170.0,513.0
38171.0,504.0
38172.00000000001,500.0
38173.0,501.0
38174.0,505.0
38175.00000000001,516.0
38176.0,505.0
38177.0,521.0
38178.0,512.0
38179.0,513.0
38180.0,520.0
38181.0,513.0
38182.0,511.0
38183.0,503.0
38184.0,512.0
38185.0,502.0
38186.0,503.0
38187.0,500.0
38188.0,498.0
38189.0,501.0
38190.0,516.0
38191.0,513.0
38192.0,517.0
38193.0,515.0
38194.0,508.0
38195.0,508.0
38196.0,509.0
38197.0,523.0
38198.0,517.0
38199.0,515.0
38200.0,507.0
38201.0,499.0
38202.0,498.0
38203.0,512.0
38204.0,511.0
38205.0,499.0
38206.0,502.0
38207.0,513.0
38208.0,515.0
38209.0,516.0
38210.0,516.0
38211.0,505.0
38212.0,507.0
38213.0,512.0
38214.0,511.0
38215.0,508.0
38216.0,512.0
38217.0,505.0
38218.0,510.0
38219.0,504.0
38220.0,504.0
38221.0,494.0
38222.0,496.0
38223.0,508.0
38224.00000000001,511.0
38225.0,505.0
38226.0,518.0
38227.00000000001,509.0
38228.0,516.0
38229.0,513.0
38230.00000000001,512.0
38231.0,515.0
38232.0,511.0
38233.00000000001,516.0
38234.0,508.0
38235.0,502.0
38236.00000000001,503.0
38237.0,506.0
38238.0,501.0
38239.00000000001,500.0
38240.0,512.0
38241.0,515.0
38242.0,511.0
38243.0,514.0
38244.0,516.0
38245.0,512.0
38246.0,512.0
38247.0,504.0
38248.0,504.0
38249.0,513.0
38250.0,510.0
38251.0,510.0
38252.0,505.0
38253.0,502.0
38254.0,501.0
38255.0,505.0
38256.0,508.0
38257.0,515.0
38258.0,506.0
38259.0,507.0
38260.0,512.0
38261.0,511.0
38262.0,519.0
38263.0,518.0
38264.0,504.0
38265.0,513.0
38266.0,517.0
38267.0,512.0
38268.0,502.0
38269.0,501.0
38270.0,503.0
38271.0,503.0
38272.0,502.0
38273.0,503.0
38274.0,512.0
38275.0,510.0
38276.0,517.0
38277.0,512.0
38278.0,511.0
38279.0,514.0
38280.0,513.0
38281.0,509.0
38282.0,511.0
38283.0,507.0
38284.0,511.0
38285.00000000001,497.0
38286.0,508.0
38287.0,499.0
38288.00000000001,499.0
38289.0,509.0
38290.0,509.0
38291.00000000001,511.0
38292.0,512.0
38293.0,515.0
38294.00000000001,506.0
38295.0,512.0
38296.0,512.0
38297.00000000001,510.0
38298.0,510.0
38299.0,519.0
38300.00000000001,513.0
38301.0,505.0
38302.0,496.0
38303.0,507.0
38304.0,501.0
38305.0,502.0
38306.0,505.0
38307.0,513.0
38308.0,513.0
38309.0,511.0
38310.0,510.0
38311.0,510.0
38312.0,512.0
38313.0,514.0
38314.0,515.0
38315.0,508.0
38316.0,514.0
38317.0,505.0
38318.0,498.0
38319.0,501.0
38320.0,508.0
38321.0,504.0
38322.0,497.0
38323.0,503.0
38324.0,514.0
38325.0,510.0
38326.0,515.0
38327.0,511.0
38328.0,516.0
38329.0,519.0
38330.0,519.0
38331.0,511.0
38332.0,510.0
38333.0,510.0
38334.0,510.0
38335.0,502.0
38336.0,504.0
38337.0,502.0
38338.0,495.0
38339.0,508.0
38340.0,508.0
38341.0,506.0
38342.0,513.0
38343.0,518.0
38344.0,518.0
38345.0,511.0
38346.0,511.0
38347.0,517.0
38348.0,516.0
38349.00000000001,507.0
38350.0,511.0
38351.0,501.0
38352.00000000001,500.0
38353.0,509.0
38354.0,502.0
38355.00000000001,499.0
38356.0,499.0
38357.0,515.0
38358.00000000001,508.0
38359.0,507.0
38360.0,511.0
38361.00000000001,511.0
38362.0,509.0
38363.0,513.0
38364.00000000001,517.0
38365.0,505.0
38366.0,515.0
38367.0,508.0
38368.0,500.0
38369.0,510.0
38370.0,504.0
38371.0,504.0
38372.0,508.0
38373.0,512.0
38374.0,513.0
38375.0,500.0
38376.0,505.0
38377.0,505.0
38378.0,513.0
38379.0,524.0
38380.0,519.0
38381.0,513.0
38382.0,508.0
38383.0,509.0
38384.0,510.0
38385.0,498.0
38386.0,504.0
38387.0,506.0
38388.0,499.0
38389.0,511.0
38390.0,508.0
38391.0,505.0
38392.0,504.0
38393.0,515.0
38394.0,518.0
38395.0,502.0
38396.0,515.0
38397.0,515.0
38398.0,504.0
38399.0,518.0
38400.0,510.0
38401.0,507.0
38402.0,502.0
38403.0,502.0
38404.0,505.0
38405.0,505.0
38406.0,509.0
38407.0,507.0
38408.0,501.0
38409.0,514.0
38410.00000000001,511.0
38411.0,515.0
38412.0,510.0
38413.00000000001,512.0
38414.0,512.0
38415.0,504.0
38416.00000000001,510.0
38417.0,513.0
38418.0,508.0
38419.00000000001,501.0
38420.0,510.0
38421.0,497.0
38422.00000000001,493.0
38423.0,504.0
38424.0,507.0
38425.00000000001,506.0
38426.0,507.0
38427.0,523.0
38428.0,523.0
38429.0,523.0
38430.0,516.0
38431.0,506.0
38432.0,511.0
38433.0,508.0
38434.0,513.0
38435.0,499.0
38436.0,502.0
38437.0,500.0
38438.0,498.0
38439.0,501.0
38440.0,513.0
38441.0,508.0
38442.0,511.0
38443.0,517.0
38444.0,516.0
38445.0,514.0
38446.0,517.0
38447.0,512.0
38448.0,503.0
38449.0,510.0
38450.0,508.0
38451.0,502.0
38452.0,503.0
38453.0,506.0
38454.0,507.0
38455.0,496.0
38456.0,501.0
38457.0,511.0
38458.0,511.0
38459.0,513.0
38460.0,511.0
38461.0,516.0
38462.0,511.0
38463.0,516.0
38464.0,518.0
38465.0,502.0
38466.0,508.0
38467.0,507.0
38468.0,498.0
38469.0,499.0
38470.0,512.0
38471.0,505.0
38472.0,500.0
38473.0,511.0
38474.00000000001,514.0
38475.0,515.0
38476.0,510.0
38477.00000000001,516.0
38478.0,508.0
38479.0,504.0
38480.00000000001,515.0
38481.0,507.0
38482.0,514.0
38483.00000000001,514.0
38484.0,509.0
38485.0,496.0
38486.00000000001,508.0
38487.0,507.0
38488.0,504.0
38489.00000000001,505.0
38490.0,511.0
38491.0,506.0
38492.0,504.0
38493.0,513.0
38494.0,515.0
38495.0,516.0
38496.0,512.0
38497.0,517.0
38498.0,513.0
38499.0,504.0
