tiempo,valor
24000.0,503.0
24001.0,501.0
24002.0,507.0
24003.0,497.0
24004.0,499.0
24005.0,497.0
24006.0,509.0
24007.0,515.0
24008.0,511.0
24009.0,519.0
24010.0,518.0
24011.0,512.0
24012.0,516.0
24013.0,508.0
24014.0,508.0
24015.0,516.0
24016.0,508.0
24017.0,495.0
24018.0,506.0
24019.000000000004,503.0
24020.0,500.0
24021.0,502.0
24022.000000000004,504.0
24023.0,505.0
24024.0,512.0
24025.000000000004,520.0
24026.0,512.0
24027.0,512.0
24028.000000000004,518.0
24029.0,508.0
24030.0,519.0
24031.0,511.0
24032.0,511.0
24033.0,505.0
24034.0,501.0
24035.0,506.0
24036.0,500.0
24037.0,496.0
24038.0,508.0
24039.0,509.0
24040.0,508.0
24041.0,514.0
24042.0,511.0
24043.0,516.0
24044.0,519.0
24045.0,519.0
24046.0,511.0
24047.0,510.0
24048.0,509.0
24049.0,505.0
24050.0,503.0
24051.000000000004,506.0
24052.0,508.0
24053.0,493.0
24054.000000000004,496.0
24055.0,505.0
24056.0,514.0
24057.000000000004,510.0
24058.0,510.0
24059.0,515.0
24060.000000000004,513.0
24061.0,512.0
24062.0,508.0
24063.0,517.0
24064.0,511.0
24065.0,511.0
24066.0,512.0
24067.0,506.0
24068.0,502.0
24069.0,499.0
24070.0,502.0
24071.0,497.0
24072.0,510.0
24073.0,509.0
24074.0,515.0
24075.0,521.0
24076.0,514.0
24077.0,519.0
24078.0,517.0
24079.0,512.0
24080.000000000004,512.0
24081.0,502.0
24082.0,508.0
24083.000000000004,505.0
24084.0,502.0
24085.0,507.0
24086.000000000004,504.0
24087.0,503.0
24088.0,505.0
24089.000000000004,505.0
24090.0,516.0
24091.0,512.0
24092.0,520.0
24093.0,513.0
24094.0,508.0
24095.0,515.0
24096.0,510.0
24097.0,509.0
24098.0,512.0
24099.0,502.0
24100.0,504.0
24101.0,502.0
24102.0,502.0
24103.0,497.0
24104.0,499.0
24105.0,509.0
24106.0,513.0
24107.0,509.0
24108.0,516.0
24109.0,510.0
24110.0,508.0
24111.0,515.0
24112.000000000004,519.0
24113.0,518.0
24114.0,508.0
24115.000000000004,508.0
24116.0,508.0
24117.0,501.0
24118.000000000004,504.0
24119.0,498.0
24120.0,496.0
24121.000000000004,502.0
24122.0,507.0
24123.0,512.0
24124.0,514.0
24125.0,515.0
24126.0,515.0
24127.0,518.0
24128.0,517.0
24129.0,511.0
24130.0,514.0
24131.0,515.0
24132.0,509.0
24133.0,496.0
24134.0,496.0
24135.0,504.0
24136.0,503.0
24137.0,504.0
24138.0,508.0
24139.0,512.0
24140.0,511.0
24141.0,508.0
24142.0,518.0
24143.0,513.0
24144.000000000004,516.0
24145.0,511.0
24146.0,512.0
24147.000000000004,513.0
24148.0,507.0
24149.0,508.0
24150.000000000004,504.0
24151.0,499.0
24152.0,500.0
24153.000000000004,502.0
24154.0,497.0
24155.0,504.0
24156.0,515.0
24157.0,512.0
24158.0,512.0
24159.0,512.0
24160.0,513.0
24161.0,519.0
24162.0,518.0
24163.0,512.0
24164.0,516.0
24165.0,508.0
24166.0,505.0
24167.0,502.0
24168.0,499.0
24169.0,509.0
24170.0,502.0
24171.0,504.0
24172.0,510.0
24173.0,512.0
24174.0,515.0
24175.0,510.0
24176.000000000004,516.0
24177.0,506.0
24178.0,511.0
24179.000000000004,512.0
24180.0,512.0
24181.0,514.0
24182.000000000004,511.0
24183.0,506.0
24184.0,506.0
24185.000000000004,506.0
24186.0,492.0
24187.0,500.0
24188.0,509.0
24189.0,505.0
24190.0,509.0
24191.0,510.0
24192.0,521.0
24193.0,507.0
24194.0,515.0
24195.0,523.0
24196.0,509.0
24197.0,512.0
24198.0,502.0
24199.0,505.0
24200.0,506.0
24201.0,496.0
24202.0,505.0
24203.0,500.0
24204.0,498.0
24205.000000000004,511.0
24206.0,510.0
24207.0,518.0
24208.000000000004,517.0
24209.0,512.0
24210.0,518.0
24211.000000000004,512.0
24212.0,521.0
24213.0,513.0
24214.000000000004,507.0
24215.0,506.0
24216.0,505.0
24217.0,497.0
24218.0,502.0
24219.0,499.0
24220.0,494.0
24221.0,503.0
24222.0,508.0
24223.0,510.0
24224.0,513.0
24225.0,526.0
24226.0,516.0
24227.0,510.0
24228.0,512.0
24229.0,511.0
24230.0,507.0
24231.0,514.0
24232.0,519.0
24233.0,505.0
24234.0,498.0
24235.0,508.0
24236.0,498.0
24237.000000000004,494.0
24238.0,503.0
24239.0,508.0
24240.000000000004,511.0
24241.0,511.0
24242.0,518.0
24243.000000000004,513.0
24244.0,516.0
24245.0,517.0
24246.000000000004,508.0
24247.0,510.0
24248.0,515.0
24249.0,507.0
24250.0,504.0
24251.0,499.0
24252.0,503.0
24253.0,495.0
24254.0,502.0
24255.0,506.0
24256.0,505.0
24257.0,507.0
24258.0,514.0
24259.0,512.0
24260.0,515.0
24261.0,519.0
24262.0,516.0
24263.0,515.0
24264.0,510.0
24265.0,513.0
24266.0,510.0
24267.0,499.0
24268.0,499.0
24269.000000000004,503.0
24270.0,506.0
24271.0,500.0
24272.000000000004,512.0
24273.0,510.0
24274.0,508.0
24275.000000000004,513.0
24276.0,519.0
24277.0,522.0
24278.000000000004,507.0
24279.0,504.0
24280.0,513.0
24281.0,508.0
24282.0,508.0
24283.0,509.0
24284.0,498.0
24285.0,505.0
24286.0,499.0
24287.0,497.0
24288.0,514.0
24289.0,510.0
24290.0,517.0
24291.0,519.0
24292.0,516.0
24293.0,514.0
24294.0,510.0
24295.0,511.0
24296.0,507.0
24297.0,507.0
24298.0,501.0
24299.0,509.0
24300.0,495.0
24301.000000000004,499.0
24302.0,506.0
24303.0,496.0
24304.000000000004,506.0
24305.0,518.0
24306.0,505.0
24307.000000000004,505.0
24308.0,514.0
24309.0,510.0
24310.000000000004,521.0
24311.0,524.0
24312.0,515.0
24313.0,512.0
24314.0,507.0
24315.0,516.0
24316.0,508.0
24317.0,501.0
24318.0,496.0
24319.0,506.0
24320.0,504.0
24321.0,506.0
24322.0,508.0
24323.0,511.0
24324.0,513.0
24325.0,508.0
24326.0,513.0
24327.0,514.0
24328.0,510.0
24329.0,510.0
24330.000000000004,510.0
24331.0,512.0
24332.0,507.0
24333.000000000004,505.0
24334.0,499.0
24335.0,500.0
24336.000000000004,504.0
24337.0,504.0
24338.0,499.0
24339.000000000004,509.0
24340.0,508.0
24341.0,519.0
24342.0,517.0
24343.0,515.0
24344.0,511.0
24345.0,515.0
24346.0,512.0
24347.0,502.0
24348.0,505.0
24349.0,508.0
24350.0,497.0
24351.0,504.0
24352.0,504.0
24353.0,492.0
24354.0,503.0
24355.0,511.0
24356.0,510.0
24357.0,511.0
24358.0,519.0
24359.0,510.0
24360.0,512.0
24361.0,517.0
24362.000000000004,510.0
24363.0,509.0
24364.0,504.0
24365.000000000004,509.0
24366.0,510.0
24367.0,499.0
24368.000000000004,500.0
24369.0,504.0
24370.0,499.0
24371.000000000004,505.0
24372.0,511.0
24373.0,508.0
