tiempo,valor
6000.0,513.0
6001.0,507.0
6002.0,516.0
6003.0,516.0
6004.0,510.0
6005.0,515.0
6006.0,514.0
6007.000000000001,509.0
6008.0,501.0
6009.0,501.0
6010.0,510.0
6011.0,512.0
6012.0,510.0
6013.0,507.0
6014.0,507.0
6015.000000000001,502.0
6016.0,514.0
6017.0,513.0
6018.0,519.0
6019.0,504.0
6020.000000000001,511.0
6021.0,518.0
6022.0,512.0
6023.0,508.0
6024.0,506.0
6025.0,508.0
6026.0,516.0
6027.0,504.0
6028.000000000001,505.0
6029.0,506.0
6030.0,500.0
6031.0,508.0
6032.0,511.0
6033.0,513.0
6034.0,510.0
6035.0,515.0
6036.000000000001,515.0
6037.0,512.0
6038.0,514.0
6039.0,505.0
6040.0,503.0
6041.0,513.0
6042.0,507.0
6043.0,502.0
6044.000000000001,509.0
6045.0,504.0
6046.0,503.0
6047.0,492.0
6048.0,511.0
6049.0,500.0
6050.0,512.0
6051.0,515.0
6052.000000000001,513.0
6053.0,511.0
6054.0,512.0
6055.0,514.0
6056.0,511.0
6057.0,508.0
6058.0,509.0
6059.0,504.0
6060.000000000001,504.0
6061.0,506.0
6062.0,508.0
6063.0,502.0
6064.0,504.0
6065.0,511.0
6066.0,507.0
6067.0,507.0
6068.000000000001,509.0
6069.0,510.0
6070.0,508.0
6071.0,516.0
6072.0,515.0
6073.0,512.0
6074.0,512.0
6075.0,507.0
6076.000000000001,511.0
6077.0,510.0
6078.0,504.0
6079.0,499.0
6080.0,504.0
6081.0,515.0
6082.0,507.0
6083.0,511.0
6084.000000000001,506.0
6085.0,512.0
6086.0,509.0
6087.0,513.0
6088.0,510.0
6089.0,512.0
6090.0,510.0
6091.0,508.0
6092.000000000001,509.0
6093.0,502.0
6094.0,508.0
6095.0,511.0
6096.0,499.0
6097.0,505.0
6098.0,505.0
6099.0,509.0
6100.000000000001,510.0
6101.0,516.0
6102.0,516.0
6103.0,512.0
6104.0,509.0
6105.0,511.0
6106.0,510.0
6107.0,505.0
6108.000000000001,507.0
6109.0,505.0
6110.0,504.0
6111.0,519.0
6112.0,505.0
6113.0,508.0
6114.0,505.0
6115.0,506.0
6116.000000000001,509.0
6117.0,511.0
6118.0,515.0
6119.0,505.0
6120.0,504.0
6121.0,514.0
6122.0,516.0
6123.0,512.0
6124.000000000001,505.0
6125.0,514.0
6126.0,507.0
6127.0,511.0
6128.0,510.0
6129.0,501.0
6130.0,502.0
6131.0,498.0
6132.000000000001,515.0
6133.0,503.0
6134.0,513.0
6135.0,509.0
6136.0,513.0
6137.0,513.0
6138.0,511.0
6139.0,503.0
6140.000000000001,514.0
6141.0,513.0
6142.0,501.0
6143.0,506.0
6144.0,506.0
6145.000000000001,511.0
6146.0,505.0
6147.0,507.0
6148.0,511.0
6149.0,511.0
6150.0,510.0
6151.0,514.0
6152.0,510.0
6153.000000000001,515.0
6154.0,514.0
6155.0,509.0
6156.0,507.0
6157.0,508.0
6158.0,508.0
6159.0,505.0
6160.0,499.0
6161.000000000001,512.0
6162.0,497.0
6163.0,501.0
6164.0,510.0
6165.0,505.0
6166.0,507.0
6167.0,510.0
6168.0,517.0
6169.000000000001,509.0
6170.0,516.0
6171.0,514.0
6172.0,512.0
6173.0,511.0
6174.0,511.0
6175.0,504.0
6176.0,504.0
6177.000000000001,504.0
6178.0,503.0
6179.0,507.0
6180.0,506.0
6181.0,505.0
6182.0,512.0
6183.0,514.0
6184.0,512.0
6185.000000000001,514.0
6186.0,516.0
6187.0,513.0
6188.0,509.0
6189.0,510.0
6190.0,502.0
6191.0,508.0
6192.0,503.0
6193.000000000001,503.0
6194.0,509.0
6195.0,511.0
6196.0,513.0
6197.0,508.0
6198.0,503.0
6199.0,509.0
6200.0,511.0
6201.000000000001,513.0
6202.0,513.0
6203.0,513.0
6204.0,511.0
6205.0,510.0
6206.0,512.0
6207.0,507.0
6208.0,507.0
6209.000000000001,498.0
6210.0,504.0
6211.0,505.0
6212.0,499.0
6213.0,509.0
6214.0,510.0
6215.0,511.0
6216.0,512.0
6217.000000000001,512.0
6218.0,511.0
6219.0,513.0
6220.0,513.0
6221.0,512.0
6222.0,513.0
6223.0,519.0
6224.0,508.0
6225.000000000001,504.0
6226.0,505.0
6227.0,506.0
6228.0,502.0
6229.0,504.0
6230.0,500.0
6231.0,505.0
6232.0,505.0
6233.000000000001,514.0
6234.0,515.0
6235.0,514.0
6236.0,515.0
6237.0,516.0
6238.0,518.0
6239.0,508.0
6240.0,510.0
6241.000000000001,511.0
6242.0,509.0
6243.0,502.0
6244.0,504.0
6245.0,503.0
6246.0,504.0
6247.0,503.0
6248.0,509.0
6249.000000000001,510.0
6250.0,510.0
6251.0,513.0
6252.0,514.0
6253.0,510.0
6254.0,518.0
6255.0,509.0
6256.0,510.0
6257.000000000001,512.0
6258.0,506.0
6259.0,501.0
6260.0,508.0
6261.0,510.0
6262.0,503.0
6263.0,501.0
6264.0,508.0
6265.000000000001,509.0
6266.0,509.0
6267.0,509.0
6268.0,513.0
6269.0,512.0
6270.000000000001,511.0
6271.0,514.0
6272.0,519.0
6273.0,509.0
6274.0,516.0
6275.0,507.0
6276.0,504.0
6277.0,507.0
6278.000000000001,505.0
6279.0,502.0
6280.0,497.0
6281.0,508.0
6282.0,507.0
6283.0,513.0
6284.0,507.0
6285.0,512.0
6286.000000000001,518.0
6287.0,513.0
6288.0,511.0
6289.0,512.0
6290.0,503.0
6291.0,507.0
6292.0,506.0
6293.0,509.0
6294.000000000001,503.0
6295.0,504.0
6296.0,507.0
6297.0,506.0
6298.0,507.0
6299.0,504.0
6300.0,512.0
6301.0,518.0
6302.000000000001,513.0
6303.0,512.0
6304.0,516.0
6305.0,508.0
6306.0,508.0
6307.0,512.0
6308.0,506.0
6309.0,510.0
6310.000000000001,503.0
6311.0,508.0
6312.0,504.0
6313.0,506.0
6314.0,506.0
6315.0,513.0
6316.0,510.0
6317.0,512.0
6318.000000000001,508.0
6319.0,506.0
6320.0,511.0
6321.0,512.0
6322.0,508.0
6323.0,508.0
6324.0,509.0
6325.0,504.0
6326.000000000001,502.0
6327.0,504.0
6328.0,507.0
6329.0,504.0
6330.0,514.0
6331.0,508.0
6332.0,512.0
6333.0,512.0
6334.000000000001,511.0
6335.0,513.0
6336.0,511.0
6337.0,510.0
6338.0,509.0
6339.0,504.0
6340.0,511.0
6341.0,518.0
6342.000000000001,504.0
6343.0,507.0
6344.0,505.0
6345.0,503.0
6346.0,499.0
6347.0,503.0
6348.0,509.0
6349.0,508.0
6350.000000000001,519.0
6351.0,513.0
6352.0,510.0
6353.0,516.0
6354.0,515.0
6355.0,507.0
6356.0,505.0
6357.0,513.0
6358.000000000001,515.0
6359.0,508.0
6360.0,507.0
6361.0,504.0
6362.0,502.0
6363.0,500.0
6364.0,510.0
6365.0,508.0
6366.000000000001,513.0
6367.0,506.0
6368.0,506.0
6369.0,508.0
6370.0,510.0
6371.0,516.0
6372.0,511.0
6373.0,517.0
6374.000000000001,512.0
6375.0,511.0
6376.0,514.0
6377.0,504.0
6378.0,504.0
6379.0,501.0
6380.0,503.0
6381.0,503.0
6382.000000000001,512.0
6383.0,514.0
6384.0,512.0
6385.0,509.0
6386.0,505.0
6387.0,513.0
6388.0,512.0
6389.0,507.0
6390.000000000001,510.0
6391.0,511.0
6392.0,509.0
6393.0,510.0
6394.0,500.0
6395.000000000001,499.0
6396.0,504.0
6397.0,504.0
6398.000000000001,511.0
6399.0,513.0
6400.0,506.0
6401.0,512.0
6402.0,507.0
6403.000000000001,519.0
6404.0,510.0
6405.0,514.0
6406.0,514.0
6407.0,512.0
6408.0,510.0
6409.0,505.0
6410.0,501.0
6411.000000000001,507.0
6412.0,505.0
6413.0,501.0
6414.0,510.0
6415.0,510.0
6416.0,512.0
6417.0,509.0
6418.0,508.0
6419.000000000001,510.0
6420.0,512.0
6421.0,516.0
6422.0,514.0
6423.0,511.0
6424.0,515.0
6425.0,500.0
6426.0,510.0
6427.000000000001,511.0
6428.0,499.0
6429.0,501.0
6430.0,505.0
6431.0,511.0
6432.0,511.0
6433.0,508.0
6434.0,511.0
6435.000000000001,511.0
6436.0,516.0
6437.0,515.0
6438.0,507.0
6439.0,507.0
6440.0,509.0
6441.0,511.0
6442.0,506.0
6443.000000000001,508.0
6444.0,502.0
6445.0,504.0
6446.0,508.0
6447.0,500.0
6448.0,510.0
6449.0,504.0
6450.0,514.0
6451.000000000001,510.0
6452.0,507.0
6453.0,513.0
6454.0,517.0
6455.0,508.0
6456.0,508.0
6457.0,504.0
6458.0,511.0
