tiempo,valor
0.0,504.0
1.0,509.0
2.0,504.0
3.0,508.0
4.0,496.0
5.0,511.0
6.0,514.0
7.0,516.0
8.0,512.0
9.000000000000002,513.0
10.0,509.0
11.0,504.0
12.0,515.0
13.000000000000002,502.0
14.0,506.0
15.0,507.0
16.0,503.0
17.0,509.0
18.000000000000004,502.0
19.0,503.0
20.0,500.0
21.0,504.0
22.0,514.0
23.0,514.0
24.0,513.0
25.0,510.0
26.000000000000004,517.0
27.0,515.0
28.0,511.0
29.0,511.0
30.0,502.0
31.0,511.0
32.0,506.0
33.0,506.0
34.0,502.0
35.0,508.0
36.00000000000001,502.0
37.0,508.0
38.0,501.0
39.0,504.0
40.0,513.0
41.0,509.0
42.0,512.0
43.0,511.0
44.0,515.0
45.0,507.0
46.0,510.0
47.0,513.0
48.0,506.0
49.0,504.0
50.0,511.0
51.00000000000001,508.0
52.00000000000001,505.0
53.0,508.0
54.0,507.0
55.0,504.0
56.0,506.0
57.0,511.0
58.0,510.0
59.00000000000001,512.0
60.0,515.0
61.0,514.0
62.0,514.0
63.0,509.0
64.0,502.0
65.0,504.0
66.0,507.0
67.0,515.0
68.0,507.0
69.0,498.0
70.0,509.0
71.00000000000001,510.0
72.00000000000001,507.0
73.0,511.0
74.0,512.0
75.0,510.0
76.0,515.0
77.0,514.0
78.0,512.0
79.0,511.0
80.0,510.0
81.0,509.0
82.0,499.0
83.0,507.0
84.0,509.0
85.0,503.0
86.0,502.0
87.00000000000001,510.0
88.0,502.0
89.0,512.0
90.0,510.0
91.0,513.0
92.0,510.0
93.0,511.0
94.0,508.0
95.0,507.0
96.0,510.0
97.0,519.0
98.0,515.0
99.0,515.0
100.0,508.0
101.0,506.0
102.00000000000001,497.0
103.00000000000001,502.0
104.00000000000001,504.0
105.0,501.0
106.0,505.0
107.0,510.0
108.0,512.0
109.0,511.0
110.0,511.0
111.0,515.0
112.0,506.0
113.0,515.0
114.0,512.0
115.0,509.0
116.0,510.0
117.0,508.0
118.00000000000001,510.0
119.00000000000001,499.0
120.0,504.0
121.0,508.0
122.0,505.0
123.0,514.0
124.0,510.0
125.0,509.0
126.0,519.0
127.0,517.0
128.0,513.0
129.0,502.0
130.0,513.0
131.0,510.0
132.0,502.0
133.0,501.0
134.0,511.0
135.0,508.0
136.0,506.0
137.0,506.0
138.0,509.0
139.0,507.0
140.0,514.0
141.0,516.0
142.00000000000003,506.0
143.00000000000003,515.0
144.00000000000003,509.0
145.0,514.0
146.0,509.0
147.0,510.0
148.0,515.0
149.0,505.0
150.0,496.0
151.0,507.0
152.0,506.0
153.0,503.0
154.0,508.0
155.0,499.0
156.0,512.0
157.0,512.0
158.0,513.0
159.0,505.0
160.0,510.0
161.0,510.0
162.0,513.0
163.0,509.0
164.0,512.0
165.0,509.0
166.0,500.0
167.0,502.0
168.0,510.0
169.0,502.0
170.0,507.0
171.0,504.0
172.0,511.0
173.00000000000003,514.0
174.00000000000003,517.0
175.00000000000003,508.0
176.0,509.0
177.0,510.0
178.0,510.0
179.0,511.0
180.0,510.0
181.0,513.0
182.0,511.0
183.0,504.0
184.0,510.0
185.0,502.0
186.0,508.0
187.0,505.0
188.0,506.0
189.0,510.0
190.0,511.0
191.0,511.0
192.0,514.0
193.0,504.0
194.0,508.0
195.0,516.0
196.0,515.0
197.0,515.0
198.0,508.0
199.0,506.0
200.0,504.0
201.0,503.0
202.0,508.0
203.0,504.0
204.00000000000003,512.0
205.00000000000003,510.0
206.00000000000003,503.0
207.00000000000003,512.0
208.00000000000003,512.0
209.0,511.0
210.0,514.0
211.0,518.0
212.0,512.0
213.0,512.0
214.0,510.0
215.0,504.0
216.0,507.0
217.0,506.0
218.0,507.0
219.0,499.0
220.0,509.0
221.0,517.0
222.0,498.0
223.0,509.0
224.0,508.0
225.0,515.0
226.0,507.0
227.0,515.0
228.0,508.0
229.0,508.0
230.0,510.0
231.0,512.0
232.0,507.0
233.0,503.0
234.0,506.0
235.00000000000003,512.0
236.00000000000003,508.0
237.00000000000003,510.0
238.00000000000003,507.0
239.00000000000003,500.0
240.0,517.0
241.0,508.0
242.0,510.0
243.0,512.0
244.0,512.0
245.0,513.0
246.0,508.0
247.0,511.0
248.0,505.0
249.0,504.0
250.0,508.0
251.0,501.0
252.0,508.0
253.0,504.0
254.0,508.0
255.0,500.0
256.0,510.0
257.0,519.0
258.0,518.0
259.0,506.0
260.0,510.0
261.0,513.0
262.0,508.0
263.0,510.0
264.0,510.0
265.0,505.0
266.0,507.0
267.0,510.0
268.0,498.0
269.0,506.0
270.0,507.0
271.0,508.0
272.0,506.0
273.0,509.0
274.0,512.0
275.0,510.0
276.0,515.0
277.0,514.0
278.0,508.0
279.0,507.0
280.0,509.0
281.0,511.0
282.0,505.0
283.00000000000006,503.0
284.00000000000006,516.0
285.00000000000006,506.0
286.00000000000006,506.0
287.00000000000006,508.0
288.00000000000006,507.0
289.0,501.0
290.0,510.0
291.0,519.0
292.0,508.0
293.0,510.0
294.0,509.0
295.0,516.0
296.0,507.0
297.0,513.0
298.0,514.0
299.0,503.0
300.0,511.0
301.0,505.0
302.0,505.0
303.0,504.0
304.0,503.0
305.0,505.0
306.0,508.0
307.0,516.0
308.0,515.0
309.0,506.0
310.0,507.0
311.0,513.0
312.0,508.0
313.0,507.0
314.0,519.0
315.0,504.0
316.0,497.0
317.0,495.0
318.0,502.0
319.0,513.0
320.0,505.0
321.0,512.0
322.0,508.0
323.0,509.0
324.0,514.0
325.0,511.0
326.0,509.0
327.0,508.0
328.0,509.0
329.0,508.0
330.0,509.0
331.0,515.0
332.0,505.0
333.0,505.0
334.0,506.0
335.0,506.0
336.0,504.0
337.0,508.0
338.0,502.0
339.0,515.0
340.0,520.0
341.0,511.0
342.0,514.0
343.0,510.0
344.0,509.0
345.00000000000006,508.0
346.00000000000006,513.0
347.00000000000006,515.0
348.00000000000006,504.0
349.00000000000006,509.0
350.00000000000006,507.0
351.00000000000006,505.0
352.0,499.0
353.0,509.0
354.0,512.0
355.0,511.0
356.0,508.0
357.0,510.0
358.0,514.0
359.0,508.0
360.0,512.0
361.0,508.0
362.0,510.0
363.0,506.0
364.0,512.0
365.0,507.0
366.0,499.0
367.0,511.0
368.0,504.0
369.0,503.0
370.0,512.0
371.0,516.0
372.0,506.0
373.0,508.0
374.0,510.0
375.0,516.0
376.0,511.0
377.0,511.0
378.0,512.0
379.0,507.0
380.0,510.0
381.0,513.0
382.0,504.0
383.0,506.0
384.0,503.0
385.0,501.0
386.0,506.0
387.0,509.0
388.0,512.0
389.0,513.0
390.0,513.0
391.0,507.0
392.0,508.0
393.0,512.0
394.0,512.0
395.0,513.0
396.0,511.0
397.0,510.0
398.0,505.0
399.0,504.0
400.0,503.0
401.0,502.0
402.0,500.0
403.0,508.0
404.0,503.0
405.0,511.0
406.0,516.0
407.0,511.0
408.00000000000006,506.0
409.00000000000006,512.0
410.00000000000006,512.0
411.00000000000006,515.0
412.00000000000006,512.0
413.00000000000006,512.0
414.00000000000006,507.0
415.00000000000006,504.0
416.00000000000006,503.0
417.0,510.0
418.0,508.0
419.0,505.0
420.0,503.0
421.0,502.0
422.0,508.0
423.0,504.0
424.0,512.0
425.0,514.0
426.0,514.0
427.0,513.0
428.0,515.0
429.0,513.0
430.0,500.0
431.0,512.0
432.0,506.0
433.0,503.0
434.0,511.0
435.0,495.0
436.0,505.0
437.0,508.0
438.0,508.0
439.0,505.0
440.0,513.0
441.0,517.0
442.0,513.0
443.0,510.0
444.0,511.0
445.0,506.0
446.0,512.0
447.0,510.0
448.0,507.0
449.0,506.0
450.0,504.0
451.0,503.0
452.0,503.0
453.0,508.0
454.0,508.0
455.0,505.0
456.0,504.0
457.0,516.0
458.0,512.0
459.0,515.0
460.0,514.0
461.0,506.0
462.0,509.0
463.0,506.0
464.0,509.0
465.0,507.0
466.0,504.0
467.0,503.0
468.0,499.0
469.0,504.0
470.00000000000006,507.0
471.00000000000006,510.0
472.00000000000006,508.0
473.00000000000006,514.0
474.00000000000006,518.0
475.00000000000006,510.0
476.00000000000006,512.0
477.00000000000006,514.0
478.00000000000006,512.0
479.00000000000006,510.0
480.0,505.0
481.0,508.0
482.0,498.0
483.0,508.0
484.0,514.0
485.0,505.0
486.0,500.0
487.0,512.0
488.0,505.0
489.0,505.0
490.0,514.0
491.0,515.0
492.0,512.0
493.0,507.0
494.0,509.0
495.0,507.0
496.0,513.0
497.0,508.0
498.0,511.0
499.0,503.0
500.0,501.0
501.0,507.0
502.0,502.0
503.0,510.0
504.0,515.0
505.0,509.0
506.0,500.0
507.0,518.0
508.0,511.0
509.0,511.0
510.0,514.0
511.0,515.0
512.0,505.0
513.0,512.0
514.0,512.0
515.0,501.0
516.0,503.0
517.0,508.0
518.0,508.0
519.0,508.0
520.0,502.0
521.0,509.0
522.0,516.0
523.0,509.0
524.0,512.0
525.0,511.0
526.0,513.0
527.0,510.0
528.0,511.0
529.0,514.0
530.0,510.0
531.0,508.0
532.0,505.0
533.0,501.0
534.0,508.0
535.0,500.0
536.0,505.0
537.0,510.0
538.0,510.0
539.0,510.0
540.0,513.0
541.0,512.0
542.0,508.0
543.0,509.0
544.0,512.0
545.0,510.0
546.0,512.0
547.0,512.0
548.0,504.0
549.0,502.0
550.0,504.0
551.0,511.0
552.0,495.0
553.0,503.0
554.0,514.0
555.0,508.0
556.0,512.0
557.0,510.0
558.0,515.0
559.0,514.0
560.0,516.0
