timestamp,valores
0.0,6.451612903225806
1.000057474567504,0.0
2.000114949135008,-12.903225806451612
3.000172423702512,-16.129032258064516
4.000229898270016,-22.58064516129032
5.000287372837519,-22.58064516129032
6.000344847405024,-22.58064516129032
7.000402321972528,-9.677419354838708
8.000459796540031,9.677419354838708
9.000517271107535,6.451612903225806
10.000574745675038,12.903225806451612
11.000632220242544,22.58064516129032
12.000689694810047,25.806451612903224
13.00074716937755,41.935483870967744
14.000804643945056,38.70967741935483
15.00086211851256,29.03225806451613
16.000919593080063,22.58064516129032
17.000977067647568,0.0
18.00103454221507,-3.225806451612903
19.001092016782575,-9.677419354838708
20.001149491350077,-19.354838709677416
21.001206965917582,-16.129032258064516
22.001264440485087,-29.03225806451613
23.00132191505259,-22.58064516129032
24.001379389620094,-16.129032258064516
25.0014368641876,3.225806451612903
26.0014943387551,16.129032258064516
27.001551813322607,16.129032258064516
28.001609287890112,19.354838709677416
29.001666762457614,38.70967741935483
30.00172423702512,38.70967741935483
31.00178171159262,38.70967741935483
32.001839186160126,25.806451612903224
33.00189666072763,12.903225806451612
34.001954135295136,0.0
35.002011609862635,-6.451612903225806
36.00206908443014,-9.677419354838708
37.002126558997645,-16.129032258064516
38.00218403356515,-25.806451612903224
39.002241508132656,-25.806451612903224
40.002298982700154,-16.129032258064516
41.00235645726766,-6.451612903225806
42.002413931835164,6.451612903225806
43.00247140640267,19.354838709677416
44.002528880970175,16.129032258064516
45.00258635553768,22.58064516129032
46.00264383010518,41.935483870967744
47.002701304672684,38.70967741935483
48.00275877924019,38.70967741935483
49.002816253807694,16.129032258064516
50.0028737283752,9.677419354838708
51.0029312029427,0.0
52.0029886775102,-12.903225806451612
53.00304615207771,-12.903225806451612
54.00310362664521,-16.129032258064516
55.00316110121272,-22.58064516129032
56.003218575780224,-25.806451612903224
57.00327605034772,-19.354838709677416
58.00333352491523,3.225806451612903
59.00339099948273,6.451612903225806
60.00344847405024,19.354838709677416
61.00350594861774,22.58064516129032
62.00356342318524,29.03225806451613
63.00362089775275,38.70967741935483
64.00367837232025,41.935483870967744
65.00373584688775,29.03225806451613
66.00379332145526,25.806451612903224
67.00385079602276,3.225806451612903
68.00390827059027,-3.225806451612903
69.00396574515777,-3.225806451612903
70.00402321972527,-12.903225806451612
71.00408069429278,-25.806451612903224
72.00413816886028,-29.03225806451613
73.00419564342779,-25.806451612903224
74.00425311799529,-12.903225806451612
75.00431059256279,3.225806451612903
76.0043680671303,16.129032258064516
77.0044255416978,16.129032258064516
78.00448301626531,16.129032258064516
79.00454049083281,29.03225806451613
80.00459796540031,51.61290322580645
81.00465543996782,48.387096774193544
82.00471291453532,25.806451612903224
83.00477038910283,16.129032258064516
84.00482786367033,3.225806451612903
85.00488533823784,-6.451612903225806
86.00494281280534,-6.451612903225806
87.00500028737284,-16.129032258064516
88.00505776194035,-29.03225806451613
89.00511523650785,-32.25806451612903
90.00517271107536,-19.354838709677416
91.00523018564286,-6.451612903225806
92.00528766021036,3.225806451612903
93.00534513477787,19.354838709677416
94.00540260934537,16.129032258064516
95.00546008391288,25.806451612903224
96.00551755848038,45.16129032258064
97.00557503304788,38.70967741935483
98.00563250761539,35.483870967741936
99.00568998218289,29.03225806451613
100.0057474567504,9.677419354838708
101.0058049313179,3.225806451612903
102.0058624058854,-16.129032258064516
103.00591988045291,-16.129032258064516
104.0059773550204,-19.354838709677416
105.00603482958792,-25.806451612903224
106.00609230415542,-22.58064516129032
107.00614977872291,-19.354838709677416
108.00620725329043,-3.225806451612903
109.00626472785792,6.451612903225806
110.00632220242544,12.903225806451612
111.00637967699294,12.903225806451612
112.00643715156045,29.03225806451613
113.00649462612795,45.16129032258064
114.00655210069544,45.16129032258064
115.00660957526296,29.03225806451613
116.00666704983045,19.354838709677416
117.00672452439797,0.0
118.00678199896547,0.0
119.00683947353296,-16.129032258064516
120.00689694810048,-16.129032258064516
121.00695442266797,-25.806451612903224
122.00701189723549,-29.03225806451613
123.00706937180298,-16.129032258064516
124.00712684637048,-9.677419354838708
125.007184320938,6.451612903225806
126.0072417955055,9.677419354838708
127.007299270073,16.129032258064516
128.0073567446405,19.354838709677416
129.00741421920802,32.25806451612903
130.0074716937755,45.16129032258064
131.007529168343,48.387096774193544
132.00758664291052,25.806451612903224
133.00764411747804,9.677419354838708
134.00770159204552,-3.225806451612903
135.00775906661303,-3.225806451612903
136.00781654118055,-9.677419354838708
137.00787401574803,-12.903225806451612
138.00793149031554,-22.58064516129032
139.00798896488305,-22.58064516129032
140.00804643945054,-12.903225806451612
141.00810391401805,0.0
142.00816138858556,3.225806451612903
143.00821886315308,16.129032258064516
144.00827633772056,19.354838709677416
145.00833381228807,22.58064516129032
146.00839128685558,35.483870967741936
147.00844876142307,38.70967741935483
148.00850623599058,35.483870967741936
149.0085637105581,25.806451612903224
150.00862118512558,9.677419354838708
151.0086786596931,0.0
152.0087361342606,-6.451612903225806
153.0087936088281,-9.677419354838708
154.0088510833956,-25.806451612903224
155.0089085579631,-35.483870967741936
156.00896603253062,-29.03225806451613
157.0090235070981,-9.677419354838708
158.00908098166562,0.0
159.00913845623313,12.903225806451612
160.00919593080062,16.129032258064516
161.00925340536813,19.354838709677416
162.00931087993564,29.03225806451613
163.00936835450315,38.70967741935483
164.00942582907064,41.935483870967744
165.00948330363815,29.03225806451613
166.00954077820566,25.806451612903224
167.00959825277315,3.225806451612903
168.00965572734066,0.0
169.00971320190817,-12.903225806451612
170.00977067647568,-19.354838709677416
171.00982815104317,-19.354838709677416
172.00988562561068,-22.58064516129032
173.0099431001782,-22.58064516129032
174.01000057474567,-9.677419354838708
175.0100580493132,9.677419354838708
176.0101155238807,19.354838709677416
177.01017299844818,16.129032258064516
178.0102304730157,19.354838709677416
179.0102879475832,25.806451612903224
180.01034542215072,41.935483870967744
181.0104028967182,41.935483870967744
182.01046037128572,25.806451612903224
183.01051784585323,9.677419354838708
184.0105753204207,-6.451612903225806
185.01063279498823,-6.451612903225806
186.01069026955574,-9.677419354838708
187.01074774412322,-9.677419354838708
188.01080521869073,-19.354838709677416
189.01086269325825,-32.25806451612903
190.01092016782576,-19.354838709677416
191.01097764239324,-3.225806451612903
192.01103511696076,3.225806451612903
193.01109259152827,16.129032258064516
194.01115006609575,22.58064516129032
195.01120754066326,29.03225806451613
196.01126501523078,38.70967741935483
197.0113224897983,38.70967741935483
198.01137996436577,32.25806451612903
199.01143743893329,22.58064516129032
200.0114949135008,9.677419354838708
201.01155238806828,-3.225806451612903
202.0116098626358,-9.677419354838708
203.0116673372033,-12.903225806451612
204.0117248117708,-19.354838709677416
205.0117822863383,-25.806451612903224
206.01183976090581,-22.58064516129032
207.01189723547333,-16.129032258064516
208.0119547100408,-6.451612903225806
209.01201218460832,3.225806451612903
210.01206965917584,9.677419354838708
211.01212713374332,16.129032258064516
212.01218460831083,25.806451612903224
213.01224208287834,41.935483870967744
214.01229955744583,41.935483870967744
